addr	serial	name	sido_	gu	sido
경기도 남양주시 별내면 청학로92번길 38	S090001634	별내초등학교	경기도	남양주시	경기
인천광역시 연수구 해돋이로84번길 33	S040001789	인천먼우금초등학교	인천광역시	연수구	인천
경기도 오산시 수청로 124	S090005818	필봉초등학교	경기도	오산시	경기
경기도 부천시 계남로 214	S090002038	중흥초등학교	경기도	부천시	경기
서울특별시 중랑구 면목로23길 20	S010001425	서울중곡초등학교	서울특별시	중랑구	서울
광주광역시 북구 하백로5번길 10	S050001175	하백초등학교	광주광역시	북구	광주
경기도 과천시 온온사로 10	S090003042	과천초등학교	경기도	과천시	경기
경기도 수원시 장안구 정자로42번길 17	S090002509	천천초등학교	경기도	수원시	경기
서울특별시 구로구 부일로 893	S010001251	서울온수초등학교	서울특별시	구로구	서울
충청남도 서산시 쌍연북2로 31	S120002666	서산동문초등학교	충청남도	서산시	충남
인천광역시 남동구 문화서로77번길 14	S040000642	인천구월서초등학교	인천광역시	남동구	인천
경기도 남양주시 별내중앙로 148	S090001663	화접초등학교	경기도	남양주시	경기
경기도 여주시 세종로 204-19	S090005186	세종초등학교	경기도	여주시	경기
서울특별시 영등포구 도신로60길 23	S010001244	서울영신초등학교	서울특별시	영등포구	서울
경기도 용인시 수지구 상현로 79	S090003529	솔개초등학교	경기도	용인시	경기
경기 용인시 수지구 상현로 45	S090003525	서원초등학교	경기	용인시	경기
경상북도 구미시 도봉로 47	S150006154	도봉초등학교	경상북도	구미시	경북
부산광역시 해운대구 중동2로24번길 30	S020001694	해운대초등학교	부산광역시	해운대구	부산
경기도 안성시 공도읍 진사1길 14	S090002959	양진초등학교	경기도	안성시	경기
서울특별시 양천구 목동로8길 19	S010001029	서울서정초등학교	서울특별시	양천구	서울
경기도 용인시 수지구 성복2로78번길 52	S090003527	성복초등학교	경기도	용인시	경기
경상남도 고성군 고성읍 성내로 85	S160001043	고성초등학교	경상남도	고성군	경남
부산광역시 강서구 신호산단4로 10	S020002202	송정초등학교	부산광역시	강서구	부산
서울특별시 송파구 충민로 137	S010005386	서울문현초등학교	서울특별시	송파구	서울
강원도 원주시 금불2길 20	S100001395	평원초등학교	강원도	원주시	강원
경기도 남양주시 진접읍 금강로1576번길 12	S090001649	장승초등학교	경기도	남양주시	경기
부산광역시 기장군 정관읍 정관로 460	S020002010	신정초등학교	부산광역시	기장군	부산
강원도 원주시 늘품로 28	S100001338	남원주초등학교	강원도	원주시	강원
경기도 성남시 분당구 분당로 196	S090002221	당촌초등학교	경기도	성남시	경기
대구광역시 달성군 다사읍 다사로 86	S030000571	대구다사초등학교	대구광역시	달성군	대구
부산광역시 수영구 광서로16번길 33	S020001668	수영초등학교	부산광역시	수영구	부산
서울특별시 송파구 중대로20길 47	S010000897	서울가동초등학교	서울특별시	송파구	서울
경상북도 경주시 충효2길 20	S150001150	경주초등학교	경상북도	경주시	경북
전라남도 화순군 화순읍 동헌길 9-7	S140002297	화순초등학교	전라남도	화순군	전남
대구광역시 달서구 달서대로 39	S030001811	대구유천초등학교	대구광역시	달서구	대구
경기도 남양주시 진접읍 해밀예당1로 277	S090006452	주곡초등학교	경기도	남양주시	경기
경기도 수원시 영통구 월드컵로 70	S090002504	중앙기독초등학교	경기도	수원시	경기
충청북도 청주시 서원구 신율로 20	S110000926	개신초등학교	충청북도	청주시	충북
광주광역시 광산구 소촌로 122	S050001124	어룡초등학교	광주광역시	광산구	광주
충청남도 아산시 신창면 남성길 152-64	S120002558	아산남성초등학교	충청남도	아산시	충남
서울특별시 동작구 만양로12가길 69	S010001603	서울영본초등학교	서울특별시	동작구	서울
경기도 의왕시 덕영대로 123	S090001407	의왕덕성초등학교	경기도	의왕시	경기
전라북도 전주시 완산구 우전2길 11	S130001459	전주우전초등학교	전라북도	전주시	전북
경상북도 안동시 옥서4길 8	S150002346	안동영호초등학교	경상북도	안동시	경북
경기도 김포시 고촌읍 수기로 67-30	S090005682	신곡초등학교	경기도	김포시	경기
인천광역시 남동구 석산로184번길 66	S040001954	인천상아초등학교	인천광역시	남동구	인천
울산광역시 북구 명촌10길 11	S070000537	명촌초등학교	울산광역시	북구	울산
부산광역시 부산진구 백양대로320번길 40	S020000995	개림초등학교	부산광역시	부산진구	부산
경기도 남양주시 다산순환로 199	S090007407	다산하늘초등학교	경기도	남양주시	경기
전라북도 전주시 덕진구 경동로 11	S130002738	전주하가초등학교	전라북도	전주시	전북
부산광역시 해운대구 좌동순환로 216	S020001663	부흥초등학교	부산광역시	해운대구	부산
서울특별시 서초구 방배중앙로13길 26	S010000755	서울방배초등학교	서울특별시	서초구	서울
경기도 포천시 신읍길 40	S090004215	포천초등학교	경기도	포천시	경기
경상남도 진주시 금산면 중천로67번길 25	S160003401	금호초등학교	경상남도	진주시	경남
서울특별시 성동구 성수일로 34	S010002164	서울경동초등학교	서울특별시	성동구	서울
충청북도 충주시 거룡2길 31	S110001080	충주남산초등학교	충청북도	충주시	충북
경기도 부천시 부흥로 70	S090001988	상동초등학교	경기도	부천시	경기
광주광역시 광산구 신창로105번길 9	S050001154	수문초등학교	광주광역시	광산구	광주
경기도 안양시 만안구 경수대로 1240	S090003062	삼성초등학교	경기도	안양시	경기
충청남도 아산시 실옥로 45	S120000631	온양천도초등학교	충청남도	아산시	충남
강원도 강릉시 성덕포남로 18	S100000647	중앙초등학교	강원도	강릉시	강원
경기도 남양주시 진접읍 부평로48번길 27	S090005988	부평초등학교	경기도	남양주시	경기
경기도 성남시 분당구 판교대장로5길 71	S090007517	판교대장초등학교	경기도	성남시	경기
서울특별시 종로구 세검정로9길 1	S010002383	서울세검정초등학교	서울특별시	종로구	서울
경기도 의정부시 용현로159번길 26	S090003662	민락초등학교	경기도	의정부시	경기
경상남도 통영시 무전3길 57	S160002569	통영초등학교	경상남도	통영시	경남
서울특별시 송파구 올림픽로35길 122	S010000941	서울잠동초등학교	서울특별시	송파구	서울
대구광역시 동구 안심로90길 9	S030000692	대구송정초등학교	대구광역시	동구	대구
인천광역시 연수구 해돋이로 248	S040002053	인천연송초등학교	인천광역시	연수구	인천
광주광역시 서구 화개중앙로 48	S050000501	화개초등학교	광주광역시	서구	광주
경기도 안산시 상록구 석호로 113	S090002745	석호초등학교	경기도	안산시	경기
서울특별시 성동구 마장로 161	S010002384	서울숭신초등학교	서울특별시	성동구	서울
서울특별시 동작구 성대로21길 62	S010001595	서울상도초등학교	서울특별시	동작구	서울
울산광역시 남구 팔등로 115	S070000219	월봉초등학교	울산광역시	남구	울산
경기도 의정부시 추동로124번길 37	S090003665	새말초등학교	경기도	의정부시	경기
서울특별시 도봉구 노해로66길 84	S010001786	서울창일초등학교	서울특별시	도봉구	서울
경상북도 구미시 비산로 24	S150001434	비산초등학교	경상북도	구미시	경북
울산광역시 중구 종가로 700	S070000718	외솔초등학교	울산광역시	중구	울산
강원도 춘천시 서부대성로239번길 70	S100001854	부안초등학교	강원도	춘천시	강원
서울특별시 노원구 노원로1길 36	S010001790	서울태릉초등학교	서울특별시	노원구	서울
경기도 파주시 후곡로 56	S090004981	금릉초등학교	경기도	파주시	경기
서울특별시 양천구 남부순환로83길	S010001034	서울신남초등학교	서울특별시	양천구	서울
충청북도 청주시 상당구 용암로 6	S110000929	교동초등학교	충청북도	청주시	충북
충청남도 아산시 배방읍 모산로 38-43	S120002907	아산공수초등학교	충청남도	아산시	충남
경기도 파주시 문산읍 방촌로 1722	S090005854	자유초등학교	경기도	파주시	경기
경상남도 창원시 진해구 덕산로46번길 15	S160002139	덕산초등학교	경상남도	창원시	경남
대구광역시 달성군 옥포읍 돌미로 15	S030002064	대구강림초등학교	대구광역시	달성군	대구
경기도 구리시 장자대로13번길 12	S090001632	백문초등학교	경기도	구리시	경기
강원도 강릉시 선수촌로 100	S100004002	유천초등학교	강원도	강릉시	강원
경기도 용인시 수지구 손곡로 68	S090004963	손곡초등학교	경기도	용인시	경기
경기도 화성시 동탄영천로 36	S090006946	영천초등학교	경기도	화성시	경기
인천광역시 연수구 한진로 12	S040000648	인천능허대초등학교	인천광역시	연수구	인천
경기도 파주시 책향기로 451	S090005155	석곶초등학교	경기도	파주시	경기
부산광역시 동래구 충렬대로107번길 124	S020000831	온천초등학교	부산광역시	동래구	부산
인천광역시 남동구 백범로180번길 25	S040000654	인천만수북초등학교	인천광역시	남동구	인천
충청북도 제천시 강명길 21	S110000700	명지초등학교	충청북도	제천시	충북
경상남도 김해시 번화1로123번길 20	S160003283	능동초등학교	경상남도	김해시	경남
경기도 군포시 군포로 463	S090001387	군포초등학교	경기도	군포시	경기
광주광역시 북구 서강로 79-14	S050000230	광주운암초등학교	광주광역시	북구	광주
경기도 화성시 동탄감배산로 95	S090007396	여울초등학교	경기도	화성시	경기
전라북도 익산시 배산로14길 12-4	S130001189	이리모현초등학교	전라북도	익산시	전북
경기도 용인시 수지구 정평로 64	S090003552	정평초등학교	경기도	용인시	경기
전라북도 전주시 완산구 화산천변8길 10	S130001477	전주한들초등학교	전라북도	전주시	전북
경기도 화성시 봉담읍 상봉길 52	S090005591	상봉초등학교	경기도	화성시	경기
부산광역시 북구 화명신도시로 53	S020001286	용수초등학교	부산광역시	북구	부산
경상북도 영천시 조양길 71	S150002806	영천중앙초등학교	경상북도	영천시	경북
